text,likes,platform,text_length,sentiment,confidence,mentioned_majors
从这件事情上就看得出学新闻的是个什么水平。[飙泪笑][飙泪笑][飙泪笑]为啥和普通网红流量没有差异。不具备这个能力啊,0.0,Zhihu,58,neutral,0.5696318745613098,['新闻学']
所以学新闻的，反驳也都是断章取义，混淆视听，烂到根的行业，还需要学？不学新闻的不能干新闻？毫无壁垒的行业[捂嘴],0.0,Zhihu,56,negative,0.9401435852050781,['新闻学']
中国最没用的两个专业新闻、法律,0.0,Zhihu,15,negative,0.9031981229782104,"['法学', '新闻学']"
怎么没有半毛钱的关系，就全是钱的关系好吧[蹲],0.0,Zhihu,23,negative,0.713452160358429,['未明确提及']
你也不想想，这些媒体，都是张薇的前辈们啊。,0.0,Zhihu,21,neutral,0.5107603669166565,['新闻学']
我记得很清晰他说专业壁垒这个事，不是说不能学新闻学，而是现在自媒体新闻的发展，很多做的好的头部主播未必就是学新闻的。所以说新闻壁垒低，就说我们吧，有多久没通过电视台和报纸来获得新闻了？,0.0,Zhihu,92,positive,0.8724262714385986,['新闻学']
现在自媒体发达，随便一个路人都有机会搞出个大新闻。专业媒体好像也渐渐摆烂，断章取义，文不对题，错字频出。再这样搞下去，公信力在我这里真的快消失了[尴尬],0.0,Zhihu,76,negative,0.687698245048523,['新闻学']
新疆590应该能上一些中下985了,0.0,Zhihu,17,positive,0.9020568132400513,['未明确提及']
你理解的新闻不存在了，只有宣传。现在的新闻就是狗咬狗之类。,0.0,Zhihu,29,negative,0.9501702189445496,['新闻学']
当年09年毕业的时候，选专业完全是自己随便选的。问老师，老师也说不出个所以然。当时山区小县城的只能看到教师、医生职业。父母也只知道上师范回来当老师、上卫校回来当医生或者护士。卫校........最后乱填一通。调剂到天坑专业工商管理，还是文理都招大学的时候会计从业、人力资源管理 什么的靠了一些证。最后毛用都没有毕业后从物流公司底层一步一步走来，心酸如果当年上网能看到张雪峰老师的言论，哪怕有以任何一个一个老师点拨一句，人生十几年的弯路要少走多少人生重要的选择就那么几个决定好好读书、高考选专业、毕业选行业工作、婚姻一旦选错，要用一辈子去还张雪峰老师大的贡献是让底层信息不通畅的那些人，知道了如何选专业，怎样报大学。支持张雪峰，他值得被尊重。,154.0,Zhihu,320,positive,0.88519287109375,"['临床医学', '会计学', '师范类', '护理学', '生物工程']"
你说的很科学，但是真不建议选这个专业，除非你可以去规划院、设计院、省厅、自然资源厅这样的大单位，不然要是去私企上班，没有前景。,11.0,Zhihu,63,negative,0.8498626351356506,['未明确提及']
刚看到一个说张雪峰表示法学是天坑[思考],25.0,Zhihu,20,positive,0.9036126732826233,"['法学', '生物工程']"
总结：研究生和本科生在gis方向就是画图的，画各种各样的图给客户看,8.0,Zhihu,33,negative,0.6088166236877441,['未明确提及']
张雪峰的话乍一看很对，认真思考起来，这么多人以后都去念这些专业，以后真的好就业吗[思考],16.0,Zhihu,44,positive,0.9891088008880615,['未明确提及']
文科只适合女性，男的只能读理科，有背景的另说,7.0,Zhihu,22,positive,0.7312775254249573,['未明确提及']
又在宣传培训班了？ 不是九八五强二一一不建议去哈，女生更要慎重,2.0,Zhihu,31,negative,0.8567219376564026,['未明确提及']
张雪峰老推电子信息，其实这专业挺难的，没个211以上都学不出什么，二本以下只能考研。大部分人都学不懂，毕业就进厂，要么考公或者改行。,5.0,Zhihu,66,positive,0.9003939032554626,['电子信息工程']
我觉得国内普遍到现在还把信息科学 当作一种 奇技淫巧 的态度是不可取的 从答主的回答可以看出 这个专业跟信息系统距离非常近，如果说国外具备了ai和元宇宙时代的基石，这个专业还坑？只是说，在ai来临时代这个专业要与哪些学科做交叉更好就业 更加赚钱我觉得倒是可以思考一下,2.0,Zhihu,133,positive,0.7359943985939026,['未明确提及']
最近20年内我帮助几位高考生填报志愿毕业后工作都满好的。我的主打方向都是理，工，医类的。几乎没有那些所谓高大上的专业。,4.0,Zhihu,59,negative,0.6096109747886658,['未明确提及']
美其名曰交叉学科，其实就是天坑一个,1.0,Zhihu,17,negative,0.8484385013580322,['生物工程']
计算机还能搞？据然排第一？看看大厂怎么裁员的？听听张网红的，他是忽悠农民兄弟的。,1.0,Zhihu,40,negative,0.8616403937339783,['计算机科学与技术']
指引出学生未来选择之路,0.0,Zhihu,11,positive,0.9897962212562561,['未明确提及']
GIS的终极目标，转码[酷],0.0,Zhihu,14,positive,0.9859042763710022,['未明确提及']
不好意思，说的就是大实话。,210.0,Zhihu,13,positive,0.8599674105644226,['未明确提及']
不好意思，张雪峰说的是实话，你才是在扯淡，新闻根本没有这么乐观，我们系新闻70%以上都跨专业或从事非新闻行业了，这个专业就是很烂,192.0,Zhihu,64,negative,0.9489755630493164,['新闻学']
211新传毕业，现在在一家省会城市党报工作，月薪4000左右，感觉在养老[飙泪笑]。只能说张雪峰就是在哗众取宠，但是博主对新传的就业前景也过于乐观了……,60.0,Zhihu,76,positive,0.7179220914840698,['未明确提及']
1.报禁、宣传管制的情况下，媒体人很难有独立的人格，要么搞些狗血八卦的新闻，要么就是跟风假大空（目前尤甚，不止g媒）。2.https://www.zhihu.com/question/267374176接上，没有独立媒体人的生存土壤。3.g煤的一次次翻车你以为全是偶然？小镇做题家、孔乙己的长衫、鼠鼠文学、丁真谷爱凌之流…4.如果你学这个只是为了考公考编或者工作混口饭吃那也无可厚非，如果是为了新闻工作者的理想，为广大人民群众发声，那劝你还是算了吧。5.如果站在了人民的对立面，成为了资本的走狗，就要做好被唾弃谩骂的准备。,57.0,Zhihu,261,neutral,0.5137777924537659,['新闻学']
新传硕士毕业，在中型企业做品牌方面的工作，我的同学考公的、进广告公司的、进媒体的、进高校的、创业的不要太多，这个专业就业面很广的。这个专业的老师大多与相关行业和媒体关联都很密切，大佬也很多，学习过程中就有机会一只脚踏入行业了，不要太好。不过我觉得学新传最重要的是给了我一种分析问题的角度，尤其是在信息传播如此迅速的今天，如何理解这个世界，传播学的很多经典理论都并未过时。,46.0,Zhihu,185,positive,0.9879636764526367,"['师范类', '新闻学']"
211新传，就业率15%，全班大部分人毕业即失业~,34.0,Zhihu,25,positive,0.9376260042190552,['未明确提及']
鄙人本科新闻学专业，张雪峰说的很对。,37.0,Zhihu,18,positive,0.9898204803466797,['新闻学']
1.张雪峰说的过于悲观2.博主作为考研机构人士，过于乐观,30.0,Zhihu,28,positive,0.6441736817359924,['未明确提及']
川大新闻系学生想为我们川大新传说几句话😅我们的老师都很优秀，并且大多数都在媒体有兼职并且也会和一线的新闻媒体保持密切联系。我们的很多老师都能敏锐的感知到媒体行业的细微变化，并非像张雪峰所说的如此闭门造车。川大的新闻系有非常多优秀的老师，我身边也有很多优秀的同学,24.0,Zhihu,130,positive,0.9400005340576172,"['师范类', '新闻学']"
本人人大新闻学本科，毕业十年来一直从事跟专业相关的工作。分享一下自己的看法。传统媒体在衰落，这也是不争的事实，纸媒、电视台的黄金时期已经过去了，现在是穷途末路，新媒体在兴起，但新媒体不需要你有专业背景，任何人只要肯做都能上手，而公关、广告行业也是一样，知名广告人小马宋老师大学是学锅炉专业的。其实即使在纸媒时代，记者也不是学新闻专业的人才能做，这个行业跨专业的门槛非常低，毕竟新闻学和新闻业是两码事——其实很多文科专业都有这个特点。那新闻专业的专属优势在哪呢？根据个人经验，除了搞学术，最好就是争取进体制。如果明确以后的就业方向是考公务员或者事业编的话，新闻其实是个不错的选择，新闻专业岗位招的相对不少，有的岗位是明确只要学新闻的，不是那种混专业招的岗位，而新闻专业的毕业生体量上比中文、法学、经济类要少很多，就上岸来说相对容易。新闻行业再衰弱，官方也还是需要自己的宣传部门来发声。我们很多同学在商务、海关、航天、民航、气象甚至足协等看起来跟新闻并无直接关系的系统内从事新闻宣传工作，待遇也都相当不错。今年两会的政策是要缩编，未来新闻宣传岗位可能会减少，但不会没有。如果一定要去媒体的话，个人觉得除了新华社、人民日报、央视这三大官媒之外，其他的前景都不是太乐观，不排除有个别媒体现在钱景还不错，但毕竟是少数。综上所述，媒体行业日薄西山，新闻专业的前景也不如从前乐观，但应该还没有张雪峰老师说的那么绝望，至少比哲学、管理类和小语种还是要好一丢丢的。,22.0,Zhihu,623,positive,0.9718533754348755,"['金融学', '法学', '师范类', '新闻学']"
人情世故这门学问放以前都是密宗，除了爹妈愿意教基本没人可以教,2414.0,Zhihu,30,neutral,0.5644716620445251,['未明确提及']
这么听下来，张雪峰真是良心。,905.0,Zhihu,14,positive,0.9900952577590942,['未明确提及']
当年有张雪峰 我这体弱多病的身子也不至于学医了[飙泪笑],296.0,Zhihu,28,positive,0.849332332611084,['未明确提及']
张雪峰的价值是 如果没有张雪峰会怎么样,67.0,Zhihu,19,positive,0.9548360705375671,['未明确提及']
"我觉得他讲得各个专业属于大致趋势是对的，或者就是一个常识而已，但是具体怎么选，具体怎么学，他还是欠缺，比如搞计算机，搞ai，大数据方向，我需要你说呀？鬼大爷都晓得，具体如何搞呀？视觉，nlp,知识图谱，还是很业余，不清楚行业逻辑，这么卷的情况，乱叫人乱整方向，估计还是不和情理的哟。",48.0,Zhihu,141,positive,0.6878788471221924,['计算机科学与技术']
这娃适合开个小卖部看店。,33.0,Zhihu,12,negative,0.633978009223938,['未明确提及']
美术老师其实不好考教师编，岗位少，竞争大,45.0,Zhihu,20,positive,0.9827319979667664,['师范类']
其实脑力劳动就是体力劳动，脑力费的能量可不少,420.0,Zhihu,22,positive,0.9380666017532349,['未明确提及']
“家长面对这么直白的问题露怯了，吱吱唔唔说我没明白您的意思。”从人情世故来讲，家长已经回答了，老张头就懂了，就开始推荐了。,21.0,Zhihu,61,positive,0.9880924224853516,['未明确提及']
再说一遍再说一遍 地理信息科学 真的和地理没啥太大关系 完全就是用argis做图 本人本科就地理信息科学的 大四单位来招人根本就不招几个人 真的就是啥都学 啥都不精 计算机比不过人家专本学计算机的 跑外业你又跑不过那些月地质 我都不理解居然还有人推荐这个学科的 除非你就是那种认定你就能学的跟牛逼保研的 要不我的建议是你还是别学了,0.0,Zhihu,165,negative,0.9699230194091797,['计算机科学与技术']
平均分来说，只能说比90%的文科好，理科类算中游，比上不足比下有余。想靠本专业赚大钱很难实现，打工的话顶天了就是去大厂996拿个30-50的年薪，不然就是去国企、事业单位等，其实如果能进二类规划事业单位，做规划类项目还是不错的，年薪15-30都不成问题，最次就是去企业，企业里好点就是GIS开发但薪资比不上纯计算机，差点就是矢量化、画图，没上升渠道。,0.0,Zhihu,175,positive,0.9094709157943726,"['计算机科学与技术', '软件工程']"
说了半天跟张雪峰说的一个意思,0.0,Zhihu,14,positive,0.7164119482040405,['未明确提及']
我觉得 这个给孩子启蒙地理非常好呀 ！,0.0,Zhihu,19,positive,0.9880086183547974,['未明确提及']
